gene_id	chr	gene_name	length	type
ENSG00000249624.7	chr21	AP000295.9	1000	protein_coding
ENSG00000223799.1	chr21	IL10RB-AS1	2228	antisense
ENSG00000243646.7	chr21	IL10RB	2545	protein_coding
ENSG00000272659.1	chr21	AP000295.10	691	lincRNA
ENSG00000142166.11	chr21	IFNAR1	6301	protein_coding
ENSG00000226501.2	chr21	USF1P1	526	processed_pseudogene
ENSG00000159128.13	chr21	IFNGR2	2960	protein_coding
ENSG00000142188.15	chr21	TMEM50B	4495	protein_coding
ENSG00000215088.3	chr21	RPS5P3	616	processed_pseudogene
ENSG00000231355.1	chr21	AP000302.58	666	antisense
ENSG00000177692.10	chr21	DNAJC28	2484	protein_coding
ENSG00000159131.15	chr21	GART	7751	protein_coding
ENSG00000233956.1	chr21	BTF3P6	499	processed_pseudogene
ENSG00000159140.16	chr21	SON	13172	protein_coding
ENSG00000275224.1	chr21	MIR6501	67	miRNA
ENSG00000159147.16	chr21	DONSON	3513	protein_coding
ENSG00000249209.2	chr21	AP000304.12	1078	protein_coding
ENSG00000205758.10	chr21	CRYZL1	6177	protein_coding
ENSG00000205726.12	chr21	ITSN1	21748	protein_coding
ENSG00000241837.5	chr21	ATP5O	3336	protein_coding
ENSG00000237945.6	chr21	LINC00649	14336	antisense
ENSG00000244294.3	chr21	RN7SL740P	344	misc_RNA
ENSG00000273102.1	chr21	AP000569.9	591	lincRNA
ENSG00000243927.4	chr21	MRPS6	4299	protein_coding
ENSG00000198743.5	chr21	SLC5A3	11574	protein_coding
ENSG00000272657.1	chr21	AP000320.7	641	processed_transcript
ENSG00000224598.1	chr21	RPS5P2	640	processed_pseudogene
ENSG00000227456.6	chr21	LINC00310	3280	lincRNA
ENSG00000214955.5	chr21	AP000318.2	805	lincRNA
ENSG00000159197.3	chr21	KCNE2	1051	protein_coding
ENSG00000225555.1	chr21	AP000320.6	471	antisense
ENSG00000205670.9	chr21	SMIM11	4200	protein_coding
ENSG00000222018.1	chr21	C21orf140	756	protein_coding
ENSG00000273104.1	chr21	CMP21-97G8.1	388	lincRNA
ENSG00000243627.4	chr21	AP000322.53	1050	protein_coding
ENSG00000272958.1	chr21	CMP21-97G8.2	510	lincRNA
ENSG00000180509.10	chr21	KCNE1	5713	protein_coding
ENSG00000221398.1	chr21	SNORA11	128	snoRNA
ENSG00000159200.16	chr21	RCAN1	6990	protein_coding
ENSG00000159212.11	chr21	CLIC6	3860	protein_coding
ENSG00000230978.1	chr21	LINC00160	693	lincRNA
ENSG00000234380.1	chr21	LINC01426	3219	antisense
ENSG00000159216.17	chr21	RUNX1	15574	protein_coding
ENSG00000234703.1	chr21	AF015262.2	698	lincRNA
ENSG00000223671.2	chr21	RPL34P3	338	processed_pseudogene
ENSG00000231300.1	chr21	EZH2P1	291	processed_pseudogene
ENSG00000230794.1	chr21	AF015720.3	349	lincRNA
ENSG00000211590.1	chr21	MIR802	94	miRNA
ENSG00000229761.1	chr21	RPS20P1	354	processed_pseudogene
ENSG00000234008.5	chr21	PPP1R2P2	613	processed_pseudogene
ENSG00000280170.1	chr21	FKSG68	375	protein_coding
ENSG00000231106.2	chr21	LINC01436	1048	lincRNA
ENSG00000214914.3	chr21	RPL23AP3	468	processed_pseudogene
ENSG00000185917.12	chr21	SETD4	7312	protein_coding
ENSG00000189089.5	chr21	RIMKLBP1	1164	processed_pseudogene
ENSG00000236677.1	chr21	AP000688.11	446	antisense
ENSG00000200213.1	chr21	RNU6-992P	108	snRNA
ENSG00000230212.5	chr21	AP000688.14	1293	sense_intronic
ENSG00000159228.11	chr21	CBR1	2450	protein_coding
ENSG00000236119.1	chr21	AP000688.15	348	lincRNA
ENSG00000233393.1	chr21	AP000688.29	2336	lincRNA
ENSG00000226054.2	chr21	MEMO1P1	888	processed_pseudogene
ENSG00000236830.5	chr21	CBR3-AS1	8459	processed_transcript
ENSG00000214889.3	chr21	RPS9P1	583	processed_pseudogene
ENSG00000159231.5	chr21	CBR3	1169	protein_coding
ENSG00000142197.11	chr21	DOPEY2	9030	protein_coding
ENSG00000228149.1	chr21	RPL3P1	1211	processed_pseudogene
ENSG00000214867.3	chr21	SRSF9P1	530	processed_pseudogene
ENSG00000273199.1	chr21	AP000692.10	879	antisense
ENSG00000159256.11	chr21	MORC3	6408	protein_coding
ENSG00000228107.1	chr21	AP000692.9	596	sense_overlapping
ENSG00000159259.7	chr21	CHAF1B	5118	protein_coding
ENSG00000224421.1	chr21	ATP5J2LP	235	processed_pseudogene
ENSG00000230479.1	chr21	AP000695.6	893	antisense
ENSG00000233818.1	chr21	AP000695.4	1178	antisense
ENSG00000159261.9	chr21	CLDN14	2853	protein_coding
ENSG00000279365.1	chr21	KB-176G8.1	1894	TEC
ENSG00000223741.1	chr21	PSMD4P1	1109	processed_pseudogene
ENSG00000231324.1	chr21	AP000696.2	1133	lincRNA
ENSG00000224269.1	chr21	AP000697.6	339	antisense
ENSG00000159263.14	chr21	SIM2	7652	protein_coding
ENSG00000159267.13	chr21	HLCS	7889	protein_coding
ENSG00000237646.1	chr21	HLCS-IT1	531	sense_intronic
ENSG00000199806.1	chr21	RNA5SP491	118	rRNA
ENSG00000270652.1	chr21	DPRXP5	539	processed_pseudogene
ENSG00000224790.1	chr21	AP000704.5	438	lincRNA
ENSG00000207416.1	chr21	Y_RNA	113	misc_RNA
ENSG00000215734.3	chr21	MRPL20P1	433	processed_pseudogene
ENSG00000183145.7	chr21	RIPPLY3	2319	protein_coding
ENSG00000212136.1	chr21	RNU6-696P	107	snRNA
ENSG00000185808.12	chr21	PIGP	7923	protein_coding
ENSG00000182670.12	chr21	TTC3	15883	protein_coding
ENSG00000270116.1	chr21	AP001429.1	530	sense_intronic
ENSG00000228677.1	chr21	TTC3-AS1	1097	antisense
ENSG00000230366.8	chr21	DSCR9	1901	lincRNA
ENSG00000263969.2	chr21	RN7SL678P	299	misc_RNA
ENSG00000242553.1	chr21	AP001432.14	520	lincRNA
ENSG00000157538.12	chr21	DSCR3	9301	protein_coding
ENSG00000272948.2	chr21	AP001412.1	714	antisense
ENSG00000273210.1	chr21	AP001437.1	456	antisense
ENSG00000157540.18	chr21	DYRK1A	10213	protein_coding
ENSG00000157542.9	chr21	KCNJ6	19645	protein_coding
ENSG00000233213.1	chr21	KCNJ6-AS1	357	sense_intronic
ENSG00000184029.8	chr21	DSCR4	2054	protein_coding
ENSG00000223608.1	chr21	DSCR4-IT1	424	sense_intronic
ENSG00000198054.10	chr21	DSCR8	1472	protein_coding
ENSG00000157551.16	chr21	KCNJ15	9728	protein_coding
ENSG00000270835.1	chr21	AP001425.14	1063	processed_pseudogene
ENSG00000233316.3	chr21	DSCR10	860	sense_intronic
ENSG00000226012.1	chr21	AP001434.2	287	lincRNA
ENSG00000231123.1	chr21	SPATA20P1	438	processed_pseudogene
ENSG00000231231.4	chr21	LINC01423	859	lincRNA
ENSG00000157554.17	chr21	ERG	7588	protein_coding
ENSG00000231480.1	chr21	SNRPGP13	177	processed_pseudogene
ENSG00000223806.6	chr21	LINC00114	1972	lincRNA
ENSG00000157557.10	chr21	ETS2	4595	protein_coding
ENSG00000229986.1	chr21	AP001042.1	487	lincRNA
ENSG00000205622.8	chr21	AF064858.6	7860	lincRNA
ENSG00000229925.1	chr21	AP001043.1	288	lincRNA
ENSG00000272015.1	chr21	SNORA62	83	snoRNA
ENSG00000227721.1	chr21	RPSAP64	336	processed_pseudogene
ENSG00000232837.1	chr21	AF064858.7	1598	lincRNA
ENSG00000235888.1	chr21	AF064858.8	1412	lincRNA
ENSG00000237721.1	chr21	AF064858.11	509	lincRNA
ENSG00000237609.1	chr21	AF064858.10	292	lincRNA
ENSG00000228861.5	chr21	RPL23AP12	473	processed_pseudogene
ENSG00000235701.1	chr21	PCBP2P1	977	processed_pseudogene
ENSG00000276873.1	chr21	uc_338	99	misc_RNA
ENSG00000183527.10	chr21	PSMG1	2515	protein_coding
ENSG00000185658.12	chr21	BRWD1	19794	protein_coding
ENSG00000272991.1	chr21	AF129408.17	431	antisense
ENSG00000232608.1	chr21	TIMM9P2	266	processed_pseudogene
ENSG00000237373.1	chr21	BRWD1-IT1	489	sense_overlapping
ENSG00000229623.1	chr21	METTL21AP1	635	processed_pseudogene
ENSG00000255568.3	chr21	BRWD1-AS2	1028	antisense
ENSG00000238141.2	chr21	BRWD1-AS1	691	antisense
ENSG00000205581.9	chr21	HMGN1	5102	protein_coding
ENSG00000252915.1	chr21	Y_RNA	92	misc_RNA
ENSG00000227406.1	chr21	RNF6P1	1784	processed_pseudogene
ENSG00000182093.13	chr21	WRB	5558	protein_coding
ENSG00000157578.12	chr21	LCA5L	5841	protein_coding
ENSG00000185437.12	chr21	SH3BGR	1495	protein_coding
ENSG00000275523.1	chr21	MIR6508	60	miRNA
ENSG00000235808.1	chr21	MYL6P2	434	processed_pseudogene
ENSG00000228349.1	chr21	RPS26P4	355	processed_pseudogene
ENSG00000235012.1	chr21	AF121897.4	3980	processed_pseudogene
ENSG00000183778.16	chr21	B3GALT5	14319	protein_coding
ENSG00000184809.11	chr21	B3GALT5-AS1	2516	antisense
ENSG00000225330.1	chr21	AF064860.5	544	sense_overlapping
ENSG00000231713.2	chr21	AF064860.7	1786	lincRNA
ENSG00000183067.5	chr21	IGSF5	2650	protein_coding
ENSG00000183036.9	chr21	PCP4	1106	protein_coding
ENSG00000171587.13	chr21	DSCAM	8577	protein_coding
ENSG00000263973.1	chr21	MIR4760	80	miRNA
ENSG00000235123.4	chr21	DSCAM-AS1	1769	antisense
ENSG00000207147.1	chr21	SNORA51	136	snoRNA
ENSG00000233756.4	chr21	DSCAM-IT1	826	sense_intronic
ENSG00000230859.1	chr21	YRDCP3	480	processed_pseudogene
ENSG00000226496.2	chr21	LINC00323	2439	antisense
ENSG00000263681.1	chr21	MIR3197	73	miRNA
ENSG00000182240.14	chr21	BACE2	9619	protein_coding
ENSG00000280109.1	chr21	PLAC4	10009	TEC
ENSG00000225745.7	chr21	PLAC4	1224	antisense
ENSG00000224388.1	chr21	BACE2-IT1	382	antisense
ENSG00000183844.15	chr21	FAM3B	3599	protein_coding
ENSG00000183486.11	chr21	MX2	13047	protein_coding
ENSG00000157601.12	chr21	MX1	8616	protein_coding
ENSG00000228318.3	chr21	AP001610.5	1116	antisense
ENSG00000184012.10	chr21	TMPRSS2	6117	protein_coding
ENSG00000207503.1	chr21	SNORA32	121	snoRNA
ENSG00000232806.1	chr21	AP001610.9	422	lincRNA
ENSG00000223400.1	chr21	AP006748.1	346	lincRNA
ENSG00000227702.1	chr21	LINC00111	575	lincRNA
ENSG00000236384.6	chr21	LINC00479	2114	lincRNA
ENSG00000232401.1	chr21	LINC00112	522	antisense
ENSG00000183421.10	chr21	RIPK4	4033	protein_coding
ENSG00000236883.1	chr21	AP001615.9	461	antisense
ENSG00000275166.1	chr21	MIR6814	70	miRNA
ENSG00000141956.12	chr21	PRDM15	13004	protein_coding
ENSG00000236545.1	chr21	AP001619.3	587	antisense
ENSG00000227698.1	chr21	AP001619.2	447	sense_intronic
ENSG00000251778.1	chr21	SNORA3	96	snoRNA
ENSG00000157617.15	chr21	C2CD2	8602	protein_coding
ENSG00000275439.1	chr21	AP001619.1	98	miRNA
ENSG00000173276.12	chr21	ZBTB21	8062	protein_coding
ENSG00000237232.6	chr21	ZNF295-AS1	1363	lincRNA
ENSG00000177398.17	chr21	UMODL1	7278	protein_coding
ENSG00000184385.2	chr21	UMODL1-AS1	2141	sense_overlapping
ENSG00000160179.17	chr21	ABCG1	6121	protein_coding
ENSG00000223262.1	chr21	RNA5SP492	114	rRNA
ENSG00000160180.15	chr21	TFF3	1168	protein_coding
ENSG00000160181.7	chr21	TFF2	830	protein_coding
ENSG00000160182.2	chr21	TFF1	551	protein_coding
ENSG00000160183.12	chr21	TMPRSS3	5660	protein_coding
ENSG00000160185.12	chr21	UBASH3A	3091	protein_coding
ENSG00000252619.1	chr21	RNU6-1149P	97	snRNA
ENSG00000160188.8	chr21	RSPH1	2988	protein_coding
ENSG00000160190.12	chr21	SLC37A1	6814	protein_coding
ENSG00000239930.2	chr21	AP001625.4	449	sense_intronic
ENSG00000231867.1	chr21	AP001625.5	463	sense_intronic
ENSG00000235772.1	chr21	AP001625.6	575	antisense
ENSG00000225431.1	chr21	AP001626.1	1775	lincRNA
ENSG00000235023.1	chr21	AP001626.2	2854	antisense
ENSG00000160191.16	chr21	PDE9A	5266	protein_coding
ENSG00000225731.1	chr21	AP001627.1	1754	antisense
ENSG00000233754.1	chr21	AP001628.7	788	lincRNA
ENSG00000225218.1	chr21	AP001628.6	285	lincRNA
ENSG00000160193.10	chr21	WDR4	2738	protein_coding
ENSG00000160194.16	chr21	NDUFV3	6345	protein_coding
ENSG00000233056.2	chr21	ERVH48-1	2842	lincRNA
ENSG00000264580.1	chr21	MIR5692B	87	miRNA
ENSG00000224100.1	chr21	AP001630.5	437	antisense
ENSG00000160199.13	chr21	PKNOX1	7621	protein_coding
ENSG00000160200.16	chr21	CBS	6786	protein_coding
ENSG00000160201.10	chr21	U2AF1	11112	protein_coding
ENSG00000232777.1	chr21	MRPL51P2	376	processed_pseudogene
ENSG00000264009.1	chr21	AP001631.1	100	miRNA
ENSG00000236663.1	chr21	AP001631.9	422	antisense
ENSG00000228120.2	chr21	AP001631.10	1052	lincRNA
ENSG00000160202.6	chr21	CRYAA	1821	protein_coding
ENSG00000237864.1	chr21	LINC00322	699	lincRNA
ENSG00000237989.1	chr21	AP001046.5	2798	lincRNA
ENSG00000225637.1	chr21	AP001046.6	2816	lincRNA
ENSG00000142178.7	chr21	SIK1	4886	protein_coding
ENSG00000188660.3	chr21	LINC00319	4222	lincRNA
ENSG00000185186.7	chr21	LINC00313	2303	lincRNA
ENSG00000223975.1	chr21	AP001048.4	280	lincRNA
ENSG00000160207.7	chr21	HSF2BP	1908	protein_coding
ENSG00000214326.2	chr21	RPL31P1	372	processed_pseudogene
ENSG00000234289.5	chr21	H2BFS	460	protein_coding
ENSG00000278433.1	chr21	MIR6070	103	miRNA
ENSG00000160208.12	chr21	RRP1B	5762	protein_coding
ENSG00000160209.17	chr21	PDXK	11912	protein_coding
ENSG00000281420.1	chr21	AP001052.1	99	pseudogene
ENSG00000160213.5	chr21	CSTB	2490	protein_coding
ENSG00000234030.1	chr21	TMEM97P1	451	processed_pseudogene
ENSG00000160214.11	chr21	RRP1	4251	protein_coding
ENSG00000215458.7	chr21	AATBC	4874	antisense
ENSG00000226543.3	chr21	MYL6P1	453	processed_pseudogene
ENSG00000160216.17	chr21	AGPAT3	11296	protein_coding
ENSG00000199598.1	chr21	RNU6-859P	107	snRNA
ENSG00000252606.1	chr21	RNU6-1150P	99	snRNA
ENSG00000160218.11	chr21	TRAPPC10	11941	protein_coding
ENSG00000213440.2	chr21	H2AFZP1	395	processed_pseudogene
ENSG00000241945.6	chr21	PWP2	6922	protein_coding
ENSG00000160221.15	chr21	C21orf33	3108	protein_coding
ENSG00000225331.1	chr21	AP001055.6	867	lincRNA
ENSG00000237604.1	chr21	AP001056.1	821	lincRNA
ENSG00000232124.1	chr21	AP001057.1	799	antisense
ENSG00000232698.1	chr21	AP001058.3	463	lincRNA
ENSG00000160223.15	chr21	ICOSLG	8110	protein_coding
ENSG00000278158.1	chr21	AP001059.6	235	lincRNA
ENSG00000275799.1	chr21	AP001059.7	449	lincRNA
ENSG00000142182.7	chr21	DNMT3L	1859	protein_coding
ENSG00000232010.1	chr21	AP001059.5	523	antisense
ENSG00000160224.15	chr21	AIRE	4678	protein_coding
ENSG00000141959.15	chr21	PFKL	8926	protein_coding
ENSG00000160226.14	chr21	C21orf2	6063	protein_coding
ENSG00000241728.4	chr21	AP001062.8	846	sense_overlapping
ENSG00000184441.4	chr21	AP001062.7	4354	antisense
ENSG00000232969.1	chr21	AP001062.9	127	antisense
ENSG00000260256.1	chr21	AP001063.1	529	lincRNA
ENSG00000142185.15	chr21	TRPM2	6705	protein_coding
ENSG00000230061.2	chr21	TRPM2-AS	2292	antisense
ENSG00000266692.1	chr21	snoZ6	55	snoRNA
ENSG00000264452.1	chr21	snoZ6	76	snoRNA
ENSG00000229356.1	chr21	LRRC3-AS1	784	antisense
ENSG00000160233.7	chr21	LRRC3	5869	protein_coding
ENSG00000224747.1	chr21	AP001065.7	1113	processed_pseudogene
ENSG00000223431.1	chr21	MTND6P21	482	processed_pseudogene
ENSG00000227999.1	chr21	MTND5P1	1375	processed_pseudogene
ENSG00000274225.1	chr21	KB-68A7.1	644	lincRNA
ENSG00000228709.1	chr21	AP001065.15	912	lincRNA
ENSG00000277352.1	chr21	KB-68A7.2	646	lincRNA
ENSG00000175894.13	chr21	TSPEAR	4471	protein_coding
ENSG00000235890.2	chr21	TSPEAR-AS1	2355	antisense
ENSG00000182912.6	chr21	TSPEAR-AS2	3026	antisense
ENSG00000215455.4	chr21	KRTAP10-1	1215	protein_coding
ENSG00000205445.3	chr21	KRTAP10-2	1149	protein_coding
ENSG00000212935.1	chr21	KRTAP10-3	971	protein_coding
ENSG00000215454.5	chr21	KRTAP10-4	1643	protein_coding
ENSG00000241123.1	chr21	KRTAP10-5	1150	protein_coding
ENSG00000188155.9	chr21	KRTAP10-6	1527	protein_coding
ENSG00000272804.2	chr21	KRTAP10-7	1935	protein_coding
ENSG00000187766.1	chr21	KRTAP10-8	876	protein_coding
ENSG00000221837.5	chr21	KRTAP10-9	1171	protein_coding
ENSG00000221859.2	chr21	KRTAP10-10	1100	protein_coding
ENSG00000243489.3	chr21	KRTAP10-11	1474	protein_coding
ENSG00000205439.9	chr21	KRTAP12-3	623	protein_coding
ENSG00000212933.1	chr21	KRTAP12-4	447	protein_coding
ENSG00000221864.4	chr21	KRTAP12-2	739	protein_coding
ENSG00000229880.1	chr21	IMMTP1	2219	processed_pseudogene
ENSG00000187175.5	chr21	KRTAP12-1	588	protein_coding
ENSG00000276647.1	chr21	RP1-225L15.1	272	processed_pseudogene
ENSG00000189169.7	chr21	KRTAP10-12	873	protein_coding
ENSG00000236382.1	chr21	KRTAP10-13P	571	unprocessed_pseudogene
ENSG00000184787.17	chr21	UBE2G2	7388	protein_coding
ENSG00000236519.1	chr21	LINC01424	1031	antisense
ENSG00000184900.14	chr21	SUMO3	2732	protein_coding
ENSG00000183255.10	chr21	PTTG1IP	3537	protein_coding
ENSG00000160255.15	chr21	ITGB2	6797	protein_coding
ENSG00000227039.5	chr21	ITGB2-AS1	2438	antisense
ENSG00000273027.1	chr21	LL21NC02-1C16.1	460	sense_intronic
ENSG00000183250.10	chr21	LINC01547	2656	lincRNA
ENSG00000272825.1	chr21	LL21NC02-1C16.2	652	antisense
ENSG00000160256.11	chr21	FAM207A	1402	protein_coding
ENSG00000276529.1	chr21	AP001505.10	443	lincRNA
ENSG00000234880.1	chr21	LINC00163	2155	lincRNA
ENSG00000261706.1	chr21	LINC00165	824	lincRNA
ENSG00000275874.1	chr21	LINC00162	733	lincRNA
ENSG00000235374.2	chr21	SSR4P1	2636	transcribed_processed_pseudogene
ENSG00000197381.14	chr21	ADARB1	10012	protein_coding
ENSG00000267857.2	chr21	RP5-1023B21.1	608	lincRNA
ENSG00000182586.6	chr21	LINC00334	899	lincRNA
ENSG00000186866.15	chr21	POFUT2	5862	protein_coding
ENSG00000215447.6	chr21	BX322557.10	1549	processed_transcript
ENSG00000223768.1	chr21	LINC00205	1391	lincRNA
ENSG00000184274.3	chr21	LINC00315	2323	lincRNA
ENSG00000229382.1	chr21	BX322557.13	379	lincRNA
ENSG00000237664.1	chr21	LINC00316	455	lincRNA
ENSG00000228930.1	chr21	MTCO1P3	192	processed_pseudogene
ENSG00000228355.1	chr21	BX322559.3	330	antisense
ENSG00000273796.1	chr21	LL21NC02-21A1.1	561	lincRNA
ENSG00000182871.13	chr21	COL18A1	8525	protein_coding
ENSG00000224574.1	chr21	COL18A1-AS2	552	antisense
ENSG00000183535.8	chr21	COL18A1-AS1	3455	antisense
ENSG00000275167.1	chr21	MIR6815	61	miRNA
ENSG00000173638.17	chr21	SLC19A1	9998	protein_coding
ENSG00000233922.2	chr21	AL133493.2	6810	lincRNA
ENSG00000183570.15	chr21	PCBP3	6828	protein_coding
ENSG00000275139.1	chr21	RP1-101D8.1	3955	antisense
ENSG00000205424.1	chr21	AL592528.1	3466	antisense
ENSG00000276633.1	chr21	AJ011931.1	2492	sense_intronic
ENSG00000280604.1	chr21	PCBP3-OT1	4807	sense_overlapping
ENSG00000274248.1	chr21	AJ011932.1	465	lincRNA
ENSG00000142156.13	chr21	COL6A1	5343	protein_coding
ENSG00000224413.1	chr21	AP001476.2	2198	lincRNA
ENSG00000228235.1	chr21	AP001476.4	415	lincRNA
ENSG00000226115.1	chr21	AP001476.3	355	lincRNA
ENSG00000233767.1	chr21	PSMA6P3	164	processed_pseudogene
ENSG00000227438.1	chr21	AP001471.1	672	antisense
ENSG00000142173.13	chr21	COL6A2	5386	protein_coding
ENSG00000160282.12	chr21	FTCD	3311	protein_coding
ENSG00000237338.1	chr21	FTCD-AS1	500	antisense
ENSG00000160284.13	chr21	SPATC1L	2333	protein_coding
ENSG00000228404.1	chr21	AP001468.58	557	antisense
ENSG00000160285.13	chr21	LSS	7238	protein_coding
ENSG00000223901.2	chr21	AP001469.5	1117	antisense
ENSG00000215424.8	chr21	MCM3AP-AS1	7605	antisense
ENSG00000160294.9	chr21	MCM3AP	9360	protein_coding
ENSG00000228137.1	chr21	AP001469.7	390	antisense
ENSG00000239415.1	chr21	AP001469.9	2277	antisense
ENSG00000182362.12	chr21	YBEY	1807	protein_coding
ENSG00000160298.16	chr21	C21orf58	5315	protein_coding
ENSG00000160299.15	chr21	PCNT	11660	protein_coding
ENSG00000281637.1	chr21	Metazoa_SRP	306	misc_RNA
ENSG00000225043.1	chr21	RPL18AP2	482	processed_pseudogene
ENSG00000160305.16	chr21	DIP2A	13557	protein_coding
ENSG00000223692.1	chr21	DIP2A-IT1	428	sense_intronic
ENSG00000202239.1	chr21	RNU6-396P	105	snRNA
ENSG00000160307.8	chr21	S100B	1448	protein_coding
ENSG00000160310.15	chr21	PRMT2	8031	protein_coding
ENSG00000230982.1	chr21	DSTNP1	465	processed_pseudogene
ENSG00000212932.3	chr21	RPL23AP4	463	processed_pseudogene
ENSG00000277248.1	chr22	U2	113	snRNA
ENSG00000274237.1	chr22	CU459211.1	139	miRNA
ENSG00000280363.1	chr22	CU104787.1	54	protein_coding
ENSG00000279973.1	chr22	BAGE5	120	protein_coding
ENSG00000226444.2	chr22	ACTR3BP6	1241	processed_pseudogene
ENSG00000276871.1	chr22	5_8S_rRNA	151	rRNA
ENSG00000277683.1	chr22	AC137488.1	115	miRNA
ENSG00000277821.1	chr22	AC137488.2	73	miRNA
ENSG00000273663.1	chr22	CU013544.1	82	miRNA
ENSG00000278534.1	chr22	CT867976.1	84	miRNA
ENSG00000278398.1	chr22	CT867977.1	73	miRNA
ENSG00000274416.1	chr22	CT978678.1	115	miRNA
ENSG00000278297.1	chr22	CU459202.1	82	miRNA
ENSG00000277861.1	chr22	AC116618.1	102	miRNA
ENSG00000274773.1	chr22	CU463998.1	83	miRNA
ENSG00000277372.1	chr22	CU463998.3	82	miRNA
ENSG00000275065.1	chr22	CU463998.2	84	miRNA
ENSG00000276138.1	chr22	U6	107	snRNA
ENSG00000280341.1	chr22	LA16c-60D12.1	6114	lincRNA
ENSG00000236235.1	chr22	LA16c-13E4.3	371	unprocessed_pseudogene
ENSG00000279442.1	chr22	LA16c-60D12.2	6179	lincRNA
ENSG00000184624.4	chr22	ZNF72P	1908	unprocessed_pseudogene
ENSG00000236097.1	chr22	BNIP3P2	577	processed_pseudogene
ENSG00000236831.1	chr22	YME1L1P1	297	unprocessed_pseudogene
ENSG00000130538.4	chr22	OR11H1	982	protein_coding
ENSG00000237299.1	chr22	LA16c-60G3.6	568	unprocessed_pseudogene
ENSG00000235759.1	chr22	ARHGAP42P3	2508	processed_pseudogene
ENSG00000233408.1	chr22	LA16c-23H5.4	1294	antisense
ENSG00000215268.3	chr22	LA16c-60G3.8	2260	processed_pseudogene
ENSG00000213727.3	chr22	LA16c-60G3.7	1177	processed_pseudogene
ENSG00000230643.1	chr22	LA16c-60G3.5	118	unprocessed_pseudogene
ENSG00000230471.1	chr22	LA16c-2F2.8	1730	lincRNA
ENSG00000231565.1	chr22	NEK2P2	1338	processed_pseudogene
ENSG00000226474.1	chr22	LA16c-2F2.5	177	unprocessed_pseudogene
ENSG00000224435.2	chr22	NF1P6	1649	unprocessed_pseudogene
ENSG00000234381.1	chr22	MED15P7	822	unprocessed_pseudogene
ENSG00000198062.13	chr22	POTEH	2293	protein_coding
ENSG00000236666.1	chr22	POTEH-AS1	2566	antisense
ENSG00000212216.1	chr22	RNU6-816P	107	snRNA
ENSG00000241838.3	chr22	LA16c-3G11.7	1123	processed_pseudogene
ENSG00000225255.5	chr22	LA16c-83F12.6	855	lincRNA
ENSG00000235992.1	chr22	GRAMD4P2	1097	processed_pseudogene
ENSG00000206195.9	chr22	DUXAP8	5545	processed_transcript
ENSG00000271127.1	chr22	LL22NC03-N64E9.1	1388	sense_intronic
ENSG00000232775.5	chr22	AP000525.10	1572	transcribed_unprocessed_pseudogene
ENSG00000272872.1	chr22	LL22NC03-N14H11.1	694	sense_intronic
ENSG00000271672.1	chr22	DUXAP8	622	transcribed_processed_pseudogene
ENSG00000223875.2	chr22	NBEAP3	1493	unprocessed_pseudogene
ENSG00000215270.3	chr22	LA16c-60H5.7	1049	processed_pseudogene
ENSG00000229286.1	chr22	LA16c-4G1.4	121	unprocessed_pseudogene
ENSG00000233866.1	chr22	LA16c-4G1.3	586	lincRNA
ENSG00000278188.1	chr22	U6	106	snRNA
ENSG00000278335.1	chr22	AC092854.1	81	miRNA
ENSG00000225293.1	chr22	ABCD1P4	604	unprocessed_pseudogene
ENSG00000226160.1	chr22	LA16c-17H1.3	88	processed_pseudogene
ENSG00000229658.1	chr22	PABPC1P9	1612	unprocessed_pseudogene
ENSG00000227367.1	chr22	SLC9B1P4	1288	unprocessed_pseudogene
ENSG00000280263.1	chr22	ACTR3BP2	1338	processed_pseudogene
ENSG00000235969.1	chr22	CHEK2P4	246	unprocessed_pseudogene
ENSG00000273362.1	chr22	KB-67B5.17	661	lincRNA
ENSG00000233995.1	chr22	KB-67B5.12	617	unprocessed_pseudogene
ENSG00000239435.2	chr22	KCNMB3P1	3389	transcribed_unprocessed_pseudogene
ENSG00000198445.4	chr22	CCT8L2	2060	protein_coding
ENSG00000240122.1	chr22	FABP5P11	397	processed_pseudogene
ENSG00000221084.1	chr22	AP000547.1	88	miRNA
ENSG00000100181.20	chr22	TPTEP1	12081	lincRNA
ENSG00000267338.1	chr22	KB-7G2.9	546	lincRNA
ENSG00000249288.1	chr22	SLC25A15P5	253	unprocessed_pseudogene
ENSG00000249263.2	chr22	PARP4P3	317	transcribed_unprocessed_pseudogene
ENSG00000189295.12	chr22	ANKRD62P1-PARP4P3	1181	processed_transcript
ENSG00000259271.1	chr22	ANKRD62P1	1623	transcribed_unprocessed_pseudogene
ENSG00000273244.1	chr22	KB-7G2.8	875	processed_transcript
ENSG00000241717.1	chr22	VWFP1	2907	transcribed_unprocessed_pseudogene
